iso_time	uptime_s	temp_c	arm_mhz	core_mhz	volts	load1	throttled_hex	throttled_flags	proc_cpu	proc_rss_kb
2026-08-16T20:35:07+02:00	31912	43.8	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-16T20:36:07+02:00	31972	42.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-16T20:37:07+02:00	32033	43.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-16T20:38:07+02:00	32093	42.3	700	499	0.8955V	1.58	0x0	clean	24.0	322244
2026-08-16T20:39:07+02:00	32153	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-16T20:40:07+02:00	32213	42.3	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-16T20:41:07+02:00	32273	43.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-16T20:42:08+02:00	32333	42.8	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-16T20:43:08+02:00	32393	43.3	700	499	0.8955V	1.14	0x0	clean	24.0	322244
2026-08-16T20:44:08+02:00	32453	42.8	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-16T20:45:08+02:00	32513	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-16T20:46:08+02:00	32573	42.3	700	499	0.8955V	1.14	0x0	clean	24.0	322244
2026-08-16T20:47:08+02:00	32634	41.8	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-16T20:48:08+02:00	32694	42.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-16T20:49:08+02:00	32754	43.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-16T20:50:08+02:00	32814	42.8	700	267	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-16T20:51:08+02:00	32874	43.3	700	499	0.8955V	1.54	0x0	clean	24.0	322244
2026-08-16T20:52:09+02:00	32934	42.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-16T20:53:09+02:00	32994	42.8	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-16T20:54:09+02:00	33054	42.8	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-16T20:55:09+02:00	33114	42.8	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-16T20:56:09+02:00	33174	41.8	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-16T20:57:09+02:00	33235	42.8	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-16T20:58:09+02:00	33295	42.3	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-16T20:59:09+02:00	33355	42.3	700	499	0.8955V	1.16	0x0	clean	24.0	322244
2026-08-16T21:00:09+02:00	33415	41.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-16T21:01:09+02:00	33475	42.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-16T21:02:10+02:00	33535	42.8	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-16T21:03:10+02:00	33595	42.8	700	499	0.8955V	1.13	0x0	clean	24.0	322244
2026-08-16T21:04:10+02:00	33655	42.3	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-16T21:05:10+02:00	33715	42.3	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-16T21:06:10+02:00	33775	41.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-16T21:07:10+02:00	33836	41.3	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-16T21:08:10+02:00	33896	42.3	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-16T21:09:10+02:00	33956	42.8	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-16T21:10:10+02:00	34016	42.3	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-16T21:11:10+02:00	34076	42.3	700	499	0.8955V	1.45	0x0	clean	24.0	322244
2026-08-16T21:12:11+02:00	34136	41.8	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-16T21:13:11+02:00	34196	42.8	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-16T21:14:11+02:00	34256	41.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-16T21:15:11+02:00	34316	41.8	700	499	0.8955V	1.62	0x0	clean	24.0	322244
2026-08-16T21:16:11+02:00	34376	43.3	700	499	0.8955V	1.48	0x0	clean	24.0	322244
2026-08-16T21:17:11+02:00	34437	42.3	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-16T21:18:11+02:00	34497	43.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-16T21:19:11+02:00	34557	42.8	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-16T21:20:11+02:00	34617	42.8	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-16T21:21:11+02:00	34677	43.3	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-16T21:22:12+02:00	34737	42.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-16T21:23:12+02:00	34797	42.8	700	267	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-16T21:24:12+02:00	34857	42.8	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-16T21:25:12+02:00	34917	42.3	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-16T21:26:12+02:00	34977	43.8	700	499	0.8955V	1.13	0x0	clean	24.0	322244
2026-08-16T21:27:12+02:00	35038	42.3	700	499	0.8955V	1.45	0x0	clean	24.0	322244
2026-08-16T21:28:12+02:00	35098	42.8	700	499	0.8955V	1.45	0x0	clean	24.0	322244
2026-08-16T21:29:12+02:00	35158	42.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-16T21:30:12+02:00	35218	42.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-16T21:31:12+02:00	35278	41.8	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-16T21:32:13+02:00	35338	42.3	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-16T21:33:13+02:00	35398	41.8	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-16T21:34:13+02:00	35458	42.3	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-16T21:35:13+02:00	35518	41.8	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-16T21:36:13+02:00	35578	42.8	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-16T21:37:13+02:00	35638	42.8	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-16T21:38:13+02:00	35699	42.8	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-16T21:39:13+02:00	35759	43.3	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-16T21:40:13+02:00	35819	42.8	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-16T21:41:13+02:00	35879	42.3	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-16T21:42:14+02:00	35939	42.8	700	499	0.8955V	1.53	0x0	clean	24.0	322244
2026-08-16T21:43:14+02:00	35999	42.3	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-16T21:44:14+02:00	36059	42.8	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-16T21:45:14+02:00	36119	42.3	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-16T21:46:14+02:00	36179	42.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-16T21:47:14+02:00	36239	42.3	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-16T21:48:14+02:00	36300	43.8	700	499	0.8955V	1.13	0x0	clean	24.0	322244
2026-08-16T21:49:14+02:00	36360	42.3	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-16T21:50:14+02:00	36420	42.3	800	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-16T21:51:14+02:00	36480	42.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-16T21:52:15+02:00	36540	43.8	700	499	0.8955V	1.14	0x0	clean	24.0	322244
2026-08-16T21:53:15+02:00	36600	41.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-16T21:54:15+02:00	36660	42.8	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-16T21:55:15+02:00	36720	42.3	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-16T21:56:15+02:00	36780	41.8	700	499	0.8955V	1.45	0x0	clean	24.0	322244
2026-08-16T21:57:15+02:00	36840	41.8	700	499	0.8955V	1.61	0x0	clean	24.0	322244
2026-08-16T21:58:15+02:00	36901	41.8	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-16T21:59:15+02:00	36961	42.3	700	499	0.8955V	1.12	0x0	clean	24.0	322244
2026-08-16T22:00:15+02:00	37021	42.8	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-16T22:01:15+02:00	37081	42.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-16T22:02:16+02:00	37141	41.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-16T22:03:16+02:00	37201	42.8	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-16T22:04:16+02:00	37261	42.8	700	499	0.8955V	1.50	0x0	clean	24.0	322244
2026-08-16T22:05:16+02:00	37321	42.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-16T22:06:16+02:00	37381	42.8	700	267	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-16T22:07:16+02:00	37441	42.3	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-16T22:08:16+02:00	37502	42.3	700	499	0.8955V	1.49	0x0	clean	24.0	322244
2026-08-16T22:09:16+02:00	37562	42.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-16T22:10:16+02:00	37622	42.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-16T22:11:16+02:00	37682	42.8	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-16T22:12:17+02:00	37742	43.3	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-16T22:13:17+02:00	37802	41.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-16T22:14:17+02:00	37862	42.8	700	499	0.8955V	1.12	0x0	clean	24.0	322244
2026-08-16T22:15:17+02:00	37922	42.3	700	499	0.8955V	1.49	0x0	clean	24.0	322244
2026-08-16T22:16:17+02:00	37982	42.8	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-16T22:17:17+02:00	38042	41.8	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-16T22:18:17+02:00	38103	42.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-16T22:19:17+02:00	38163	42.8	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-16T22:20:17+02:00	38223	41.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-16T22:21:17+02:00	38283	43.3	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-16T22:22:18+02:00	38343	43.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-16T22:23:18+02:00	38403	41.8	700	499	0.8955V	1.45	0x0	clean	24.0	322244
2026-08-16T22:24:18+02:00	38463	41.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-16T22:25:18+02:00	38523	42.8	700	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-16T22:26:18+02:00	38583	42.3	700	499	0.8955V	1.45	0x0	clean	24.0	322244
2026-08-16T22:27:18+02:00	38643	42.8	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-16T22:28:18+02:00	38704	42.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-16T22:29:18+02:00	38764	41.3	700	499	0.8955V	1.51	0x0	clean	24.0	322244
2026-08-16T22:30:18+02:00	38824	41.8	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-16T22:31:18+02:00	38884	42.8	700	499	0.8955V	1.13	0x0	clean	24.0	322244
2026-08-16T22:32:19+02:00	38944	42.3	700	499	0.8955V	1.53	0x0	clean	24.0	322244
2026-08-16T22:33:19+02:00	39004	43.3	700	499	0.8955V	1.53	0x0	clean	24.0	322244
2026-08-16T22:34:19+02:00	39064	42.3	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-16T22:35:19+02:00	39124	42.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-16T22:36:19+02:00	39184	41.8	700	499	0.8955V	1.48	0x0	clean	24.0	322244
2026-08-16T22:37:19+02:00	39244	41.8	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-16T22:38:19+02:00	39305	42.8	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-16T22:39:19+02:00	39365	43.3	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-16T22:40:19+02:00	39425	42.3	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-16T22:41:19+02:00	39485	43.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-16T22:42:20+02:00	39545	42.3	700	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-16T22:43:20+02:00	39605	42.8	700	499	0.8955V	1.45	0x0	clean	24.0	322244
2026-08-16T22:44:20+02:00	39665	42.3	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-16T22:45:20+02:00	39725	41.8	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-16T22:46:20+02:00	39785	43.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-16T22:47:20+02:00	39845	41.8	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-16T22:48:20+02:00	39906	43.8	700	499	0.8955V	1.14	0x0	clean	24.0	322244
2026-08-16T22:49:20+02:00	39966	43.3	700	267	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-16T22:50:20+02:00	40026	42.8	700	499	0.8955V	1.50	0x0	clean	24.0	322244
2026-08-16T22:51:20+02:00	40086	42.3	700	499	0.8955V	1.44	0x0	clean	24.0	322244
2026-08-16T22:52:21+02:00	40146	42.8	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-16T22:53:21+02:00	40206	42.8	700	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-16T22:54:21+02:00	40266	41.8	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-16T22:55:21+02:00	40326	43.3	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-16T22:56:21+02:00	40386	42.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-16T22:57:21+02:00	40446	43.8	700	499	0.8955V	1.59	0x0	clean	24.0	322244
2026-08-16T22:58:21+02:00	40507	43.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-16T22:59:21+02:00	40567	42.8	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-16T23:00:21+02:00	40627	42.8	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-16T23:01:21+02:00	40687	42.3	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-16T23:02:22+02:00	40747	42.8	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-16T23:03:22+02:00	40807	42.8	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-16T23:04:22+02:00	40867	43.8	700	267	0.8955V	1.53	0x0	clean	24.0	322244
2026-08-16T23:05:22+02:00	40927	41.8	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-16T23:06:22+02:00	40987	42.3	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-16T23:07:22+02:00	41047	42.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-16T23:08:22+02:00	41108	42.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-16T23:09:22+02:00	41168	42.8	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-16T23:10:22+02:00	41228	42.8	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-16T23:11:22+02:00	41288	41.8	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-16T23:12:22+02:00	41348	42.8	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-16T23:13:23+02:00	41408	42.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-16T23:14:23+02:00	41468	42.3	700	499	0.8955V	1.16	0x0	clean	24.0	322244
2026-08-16T23:15:23+02:00	41528	42.8	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-16T23:16:23+02:00	41588	43.3	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-16T23:17:23+02:00	41648	43.3	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-16T23:18:23+02:00	41709	42.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-16T23:19:23+02:00	41769	43.3	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-16T23:20:23+02:00	41829	42.8	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-16T23:21:23+02:00	41889	43.3	700	499	0.8955V	1.56	0x0	clean	24.0	322244
2026-08-16T23:22:23+02:00	41949	41.8	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-16T23:23:24+02:00	42009	42.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-16T23:24:24+02:00	42069	43.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-16T23:25:24+02:00	42129	41.8	700	499	0.8955V	1.59	0x0	clean	24.0	322244
2026-08-16T23:26:24+02:00	42189	43.3	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-16T23:27:24+02:00	42249	43.3	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-16T23:28:24+02:00	42310	43.3	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-16T23:29:24+02:00	42370	43.3	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-16T23:30:24+02:00	42430	42.8	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-16T23:31:24+02:00	42490	43.3	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-16T23:32:24+02:00	42550	42.8	700	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-16T23:33:25+02:00	42610	42.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-16T23:34:25+02:00	42670	42.3	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-16T23:35:25+02:00	42730	42.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-16T23:36:25+02:00	42790	42.8	700	499	0.8955V	1.47	0x0	clean	24.0	322244
2026-08-16T23:37:25+02:00	42850	42.8	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-16T23:38:25+02:00	42911	42.3	700	499	0.8955V	1.41	0x0	clean	24.0	322244
2026-08-16T23:39:25+02:00	42971	43.3	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-16T23:40:25+02:00	43031	42.3	700	499	0.8955V	1.14	0x0	clean	24.0	322244
2026-08-16T23:41:25+02:00	43091	43.8	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-16T23:42:25+02:00	43151	42.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-16T23:43:26+02:00	43211	43.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-16T23:44:26+02:00	43271	42.3	700	499	0.8955V	1.16	0x0	clean	24.0	322244
2026-08-16T23:45:26+02:00	43331	42.8	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-16T23:46:26+02:00	43391	43.3	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-16T23:47:26+02:00	43451	42.8	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-16T23:48:26+02:00	43512	44.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-16T23:49:26+02:00	43572	43.3	700	499	0.8955V	1.57	0x0	clean	24.0	322244
2026-08-16T23:50:26+02:00	43632	42.3	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-16T23:51:26+02:00	43692	42.8	700	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-16T23:52:27+02:00	43752	41.8	700	499	0.8955V	1.59	0x0	clean	24.0	322244
2026-08-16T23:53:27+02:00	43812	42.3	700	499	0.8955V	1.60	0x0	clean	24.0	322244
2026-08-16T23:54:27+02:00	43872	42.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-16T23:55:27+02:00	43932	41.8	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-16T23:56:27+02:00	43992	42.3	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-16T23:57:27+02:00	44052	41.8	700	499	0.8955V	1.17	0x0	clean	24.0	322244
2026-08-16T23:58:27+02:00	44113	42.3	700	499	0.8955V	1.12	0x0	clean	24.0	322244
2026-08-16T23:59:27+02:00	44173	41.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T00:00:27+02:00	44233	42.3	700	499	0.8955V	1.48	0x0	clean	24.0	322244
2026-08-17T00:01:27+02:00	44293	43.8	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T00:02:28+02:00	44353	42.8	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T00:03:28+02:00	44413	43.3	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T00:04:28+02:00	44473	42.3	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T00:05:28+02:00	44533	43.3	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T00:06:28+02:00	44593	43.3	700	499	0.8955V	1.57	0x0	clean	24.0	322244
2026-08-17T00:07:28+02:00	44653	42.3	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T00:08:28+02:00	44714	43.3	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T00:09:28+02:00	44774	42.3	700	499	0.8955V	1.17	0x0	clean	24.0	322244
2026-08-17T00:10:28+02:00	44834	42.3	700	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-17T00:11:28+02:00	44894	43.3	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T00:12:29+02:00	44954	42.8	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-17T00:13:29+02:00	45014	42.8	700	499	0.8955V	1.16	0x0	clean	24.0	322244
2026-08-17T00:14:29+02:00	45074	42.3	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T00:15:29+02:00	45134	42.3	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T00:16:29+02:00	45194	43.3	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-17T00:17:29+02:00	45254	43.3	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T00:18:29+02:00	45315	43.8	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-17T00:19:29+02:00	45375	43.3	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-17T00:20:29+02:00	45435	43.3	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T00:21:29+02:00	45495	43.8	800	499	0.8955V	1.48	0x0	clean	24.0	322244
2026-08-17T00:22:29+02:00	45555	42.3	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T00:23:30+02:00	45615	42.3	700	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-17T00:24:30+02:00	45675	42.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T00:25:30+02:00	45735	41.3	700	499	0.8955V	1.40	0x0	clean	24.0	322244
2026-08-17T00:26:30+02:00	45795	41.8	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-17T00:27:30+02:00	45855	41.8	700	499	0.8955V	1.14	0x0	clean	24.0	322244
2026-08-17T00:28:30+02:00	45916	41.8	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T00:29:30+02:00	45976	42.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T00:30:30+02:00	46036	42.3	700	499	0.8955V	1.52	0x0	clean	24.0	322244
2026-08-17T00:31:30+02:00	46096	42.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T00:32:30+02:00	46156	42.8	700	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-17T00:33:31+02:00	46216	42.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T00:34:31+02:00	46276	42.8	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T00:35:31+02:00	46336	42.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T00:36:31+02:00	46396	43.3	700	499	0.8955V	1.47	0x0	clean	24.0	322244
2026-08-17T00:37:31+02:00	46456	41.8	700	499	0.8955V	1.50	0x0	clean	24.0	322244
2026-08-17T00:38:31+02:00	46517	43.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T00:39:31+02:00	46577	43.8	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T00:40:31+02:00	46637	43.3	700	499	0.8955V	1.57	0x0	clean	24.0	322244
2026-08-17T00:41:31+02:00	46697	43.8	700	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-17T00:42:31+02:00	46757	43.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T00:43:32+02:00	46817	43.3	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-17T00:44:32+02:00	46877	41.8	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T00:45:32+02:00	46937	42.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T00:46:32+02:00	46997	43.8	700	499	0.8955V	1.34	0x0	clean	24.0	322244
2026-08-17T00:47:32+02:00	47057	43.8	700	499	0.8955V	1.46	0x0	clean	24.0	322244
2026-08-17T00:48:32+02:00	47118	42.8	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T00:49:32+02:00	47178	42.8	700	499	0.8955V	1.48	0x0	clean	24.0	322244
2026-08-17T00:50:32+02:00	47238	43.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T00:51:32+02:00	47298	43.3	700	499	0.8955V	1.55	0x0	clean	24.0	322244
2026-08-17T00:52:32+02:00	47358	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T00:53:33+02:00	47418	42.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T00:54:33+02:00	47478	42.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T00:55:33+02:00	47538	42.8	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T00:56:33+02:00	47598	42.8	700	499	0.8955V	1.16	0x0	clean	24.0	322244
2026-08-17T00:57:33+02:00	47658	43.8	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T00:58:33+02:00	47719	43.3	700	499	0.8955V	1.42	0x0	clean	24.0	322244
2026-08-17T00:59:33+02:00	47779	43.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T01:00:33+02:00	47839	42.8	700	499	0.8955V	1.52	0x0	clean	24.0	322244
2026-08-17T01:01:33+02:00	47899	42.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
